NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,시군구_구,주소_합치기,latitude,longitude
949,서울특별시 동대문구 장안동,382-14,382,14,성진위드빌,45.1,201812,13,"25,900",-,6,-,-,2018,장한로21길 19-12,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장한로21길 19-12,37.5698494679416,127.06864640026
950,서울특별시 동대문구 장안동,382-14,382,14,성진위드빌,56.09,201812,13,"33,000",-,4,-,-,2018,장한로21길 19-12,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장한로21길 19-12,37.5698494679416,127.06864640026
951,서울특별시 중랑구 묵동,245-64,245,64,우성,47.11,201812,13,"19,000",-,2,-,-,1975,동일로149길 15,-,-,-,-,서울특별시 중랑구 ,서울특별시 중랑구  동일로149길 15,37.6063801794323,127.077014738388
952,서울특별시 동대문구 장안동,382-14,382,14,성진위드빌,56.09,201812,13,"32,800",-,5,-,-,2018,장한로21길 19-12,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장한로21길 19-12,37.5698494679416,127.06864640026
953,서울특별시 성동구 금호동1가,633,633,0,벽산,114.57,201812,13,"88,000",-,10,-,-,2001,금호로 100,-,-,-,-,서울특별시 성동구 ,서울특별시 성동구  금호로 100,37.5545314695033,127.026186636459
954,서울특별시 동대문구 전농동,10,10,0,전농SK,114.3,201812,13,"79,000",-,17,-,-,2000,사가정로 148,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  사가정로 148,37.5766590358858,127.061567688813
955,서울특별시 용산구 한남동,29-4,29,4,한성1,60.43,201812,13,"48,500",-,2,-,-,1974,독서당로 73-4,-,-,-,-,서울특별시 용산구 ,서울특별시 용산구  독서당로 73-4,37.5346122886722,127.009211897616
956,서울특별시 성동구 마장동,784,784,0,세림,40.86,201812,13,"45,000",-,2,-,-,1986,마장로42길 16,-,-,-,-,서울특별시 성동구 ,서울특별시 성동구  마장로42길 16,37.56504066245,127.046038485838
957,서울특별시 동대문구 장안동,382-14,382,14,성진위드빌,57.23,201812,13,"34,500",-,3,-,-,2018,장한로21길 19-12,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장한로21길 19-12,37.5698494679416,127.06864640026
958,서울특별시 동대문구 제기동,1213,1213,0,어진재,15.61,201812,13,"18,000",-,6,-,-,2014,회기로 14,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  회기로 14,37.5910088520518,127.037909706614
959,서울특별시 성북구 안암동3가,136-1,136,1,대광,42.61,201812,13,"14,800",-,5,-,-,1971,안암로9나길 14,-,-,-,-,서울특별시 성북구 ,서울특별시 성북구  안암로9나길 14,37.5822774263709,127.024621772028
960,서울특별시 동대문구 장안동,382-14,382,14,성진위드빌,57.23,201812,13,"34,200",-,2,-,-,2018,장한로21길 19-12,-,-,-,-,서울특별시 동대문구 ,서울특별시 동대문구  장한로21길 19-12,37.5698494679416,127.06864640026
961,서울특별시 영등포구 여의도동,47,47,0,여의도자이,163.64,201812,13,"201,000",-,32,-,-,2008,여의동로3길 10,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  여의동로3길 10,37.5181172905531,126.925195988034
962,서울특별시 서초구 반포동,Oct-86,86,10,레베빌(86-10),244.15,201812,13,"300,000",-,1,-,-,1998,동광로39길 10,-,-,-,-,서울특별시 서초구 ,서울특별시 서초구  동광로39길 10,37.4953669026955,126.999663918409
963,서울특별시 관악구 신림동,551-9,551,9,신림2차현대,84.6,201812,13,"50,500",-,16,-,-,1996,조원로13길 15,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  조원로13길 15,37.4844975229565,126.908897557162
964,서울특별시 구로구 오류동,341,341,0,한신플러스타운,114.78,201812,13,"48,000",-,8,-,-,2002,고척로 52,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  고척로 52,37.4985684053782,126.840470737116
965,서울특별시 구로구 오류동,337,337,0,동보,84.96,201812,13,"30,000",-,1,-,-,1998,오리로13가길 30,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  오리로13가길 30,37.4890142305736,126.830509091659
966,서울특별시 동작구 상도동,458,458,0,상도1차갑을명가,84.38,201812,13,"49,000",-,7,-,-,2006,국사봉길 178,-,-,-,-,서울특별시 동작구 ,서울특별시 동작구  국사봉길 178,37.4937475179445,126.934089290819
967,서울특별시 관악구 신림동,551-9,551,9,신림2차현대,59.91,201812,13,"39,500",-,8,-,-,1996,조원로13길 15,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  조원로13길 15,37.4844975229565,126.908897557162
968,서울특별시 영등포구 신길동,4944,4944,0,보라매정은벚꽃마을,75.29,201812,13,"54,300",-,4,-,-,2014,대방천로14길 34,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  대방천로14길 34,37.4959195038102,126.910193416467
969,서울특별시 영등포구 신길동,4944,4944,0,보라매정은벚꽃마을,63.64,201812,13,"52,500",-,7,-,-,2014,대방천로14길 34,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  대방천로14길 34,37.4959195038102,126.910193416467
970,서울특별시 관악구 봉천동,867-12,867,12,프라비다2,19.85,201812,13,"16,800",-,8,-,-,2013,남부순환로218길 37,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  남부순환로218길 37,37.4796436603018,126.950464811358
971,서울특별시 동작구 상도동,900,900,0,상도파크자이,84.918,201812,13,"115,500",-,16,-,-,2016,장승배기로11가길 11,-,-,-,-,서울특별시 동작구 ,서울특별시 동작구  장승배기로11가길 11,37.5055659930949,126.938911240196
972,서울특별시 영등포구 양평동3가,103,103,0,태승훼밀리,84.6,201812,12,"60,000",-,10,-,-,2008,선유서로34길 6,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  선유서로34길 6,37.5265560740145,126.887187536559
973,서울특별시 구로구 오류동,150-42,150,42,길훈,53.94,201812,12,"19,400",-,2,-,-,1986,오류로8라길 20-8,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  오류로8라길 20-8,37.4903358086213,126.843831873041
974,서울특별시 구로구 오류동,108-35,108,35,은하수수목원2차(101동),72.22,201812,12,"30,500",-,4,-,-,2007,경인로2길 34,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  경인로2길 34,37.4890978761395,126.826680814515
975,서울특별시 관악구 신림동,1714,1714,0,삼성산주공(주공3단지),83.21,201812,12,"37,000",-,14,-,-,2000,호암로 399,-,-,-,-,서울특별시 관악구 ,서울특별시 관악구  호암로 399,37.4613714617228,126.925454992929
976,서울특별시 동작구 대방동,515,515,0,아데나339,16.54,201812,12,"14,000",-,4,-,-,2012,여의대방로54길 39,-,-,-,-,서울특별시 동작구 ,서울특별시 동작구  여의대방로54길 39,37.5127039490229,126.928954792246
977,서울특별시 구로구 구로동,110,110,0,종인아네스트,16.04,201812,12,"11,700",-,20,-,-,2012,공원로7길 11,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  공원로7길 11,37.5018943273646,126.888495471446
978,서울특별시 구로구 고척동,Sep-57,57,9,산업인,47.01,201812,12,"18,500",-,3,-,-,1977,경인로47다길 43,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  경인로47다길 43,37.5049748037089,126.866778856297
979,서울특별시 구로구 구로동,May-97,97,5,SR친오애,84.961,201812,12,"49,800",-,19,-,-,2009,가마산로 286,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  가마산로 286,37.4966237192901,126.892189975376
980,서울특별시 영등포구 신길동,65-21,65,21,프리가,13.6,201812,12,"13,900",-,7,-,-,2013,영등포로 390,-,-,-,-,서울특별시 영등포구 ,서울특별시 영등포구  영등포로 390,37.5132492026985,126.921364509178
981,서울특별시 구로구 구로동,780-15,780,15,미성빌라트,48.04,201812,12,"14,500",-,3,-,-,1995,도림로12길 15-11,-,-,-,-,서울특별시 구로구 ,서울특별시 구로구  도림로12길 15-11,37.4871489089164,126.889265803046
982,서울특별시 강서구 내발산동,736,736,0,청솔파인힐(736-0),84.64,201812,12,"49,500",-,4,-,-,2005,강서로47가길 20-35,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  강서로47가길 20-35,37.5516755733032,126.833477024604
983,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,59.34,201812,12,"42,500",-,5,-,-,1994,양천로6길 28,-,-,-,-,서울특별시 강서구 ,서울특별시 강서구  양천로6길 28,37.5710274870985,126.806399839179
984,서울특별시 마포구 노고산동,01-03,1,3,신촌포스빌,32.34,201812,12,"31,000",-,5,-,-,2004,신촌로 150,-,-,-,-,서울특별시 마포구 ,서울특별시 마포구  신촌로 150,37.5562635278683,126.942121723333
