school_id,address,latitude,longitude
7010370.0,서울특별시 송파구 송파대로38길 8,37.5017941334924,127.114241325581
7010377.0,서울특별시 중구 을지로 299,37.5658716036039,127.011443307588
7010390.0,서울특별시 동작구 등용로8길 5,37.5080854131193,126.933143709837
7010536.0,서울특별시 용산구 원효로97길 33-4,37.5427698351486,126.966038693159
7010544.0,서울특별시 구로구 오리로21길 2,37.5003550678039,126.827683012604
7010552.0,서울특별시 노원구 한글비석로 506,37.6652515464657,127.062532889006
7010565.0,서울특별시 관악구 신림로 67,37.4705041702937,126.941940568518
7010593.0,서울특별시 노원구 덕릉로 553,37.649540794927,127.067701313205
7010594.0,서울특별시 노원구 월계로45가길 9,37.6302844506448,127.049264552091
7010697.0,서울특별시 관악구 관악로 85,37.4729045674501,126.950918062755
7010698.0,서울특별시 성동구 성수일로 27,37.5438083798316,127.047853796815
7010741.0,서울특별시 마포구 백범로 139,37.5466750773343,126.948479002412
7010744.0,서울특별시 양천구 목동동로2길 68,37.5092159752312,126.86019842592
7010746.0,서울특별시 광진구 광나루로36길 47,37.5419293578309,127.086973061678
7010747.0,서울특별시 중랑구 망우로73길 56,37.6031323992803,127.105332396209
7010766.0,서울특별시 도봉구 우이천로 432,37.6526987118348,127.0184004627
7010793.0,서울특별시 성동구 마조로 42,37.5619188387132,127.042324044658
7010797.0,서울특별시 성북구 정릉로 161,37.6080476933587,127.002616144531
7010810.0,서울특별시 은평구 연서로 117,37.6109458980893,126.914792838283
7010811.0,서울특별시 동대문구 전농로20길 31,37.5818725994505,127.056976879173
7010813.0,서울특별시 송파구 오금로49길 18,37.4975692004431,127.139517839227
7010837.0,서울특별시 강북구 도봉로29길 52,37.6204135324231,127.023905892641
7010886.0,서울특별시 성동구 서울숲길 18,37.5473418143935,127.038253431317
7010916.0,서울특별시 강동구 천호대로219길 61,37.5485874781342,127.170823536325
7010966.0,서울특별시 중구 소파로 99,37.5569031111925,126.985536502926
7011084.0,서울특별시 도봉구 시루봉로 53,37.6562750160952,127.026703057445
7011085.0,서울특별시 중랑구 양원역로 67,37.6066890425626,127.105145451077
7011087.0,서울특별시 마포구 성미산로 111,37.563510635781,126.919166278819
7011089.0,서울특별시 강서구 강서로45길 70,37.5484055955739,126.832657307166
7011118.0,서울특별시 동작구 동작대로33마길 27-1,37.4907235731408,126.977927975527
7011125.0,서울특별시 동대문구 답십리로15길 32,37.5777320687093,127.047655876816
7011138.0,서울특별시 동작구 동작대로33마길 27-1,37.4907235731408,126.977927975527
7011140.0,서울특별시 마포구 마포대로11다길 11-6,37.5501838418884,126.948491864665
7011142.0,서울특별시 종로구 종로 386,37.5740805443826,127.020352393515
7011144.0,서울특별시 노원구 중계로 244,37.6517772138584,127.073859531237
7011147.0,서울특별시 송파구 충민로 172,37.4851088181199,127.133353538997
7011148.0,서울특별시 송파구 충민로 172,37.4851088181199,127.133353538997
7011179.0,서울특별시 강동구 구천면로 396,37.5498545397762,127.141541303447
7011310.0,서울특별시 종로구 종로58길 30,37.5721095475785,127.01741265638
7011315.0,서울특별시 은평구 서오릉로20길 19,37.6187045126614,126.909031611714
7011487.0,서울특별시 성북구 북악산로 870,37.597674141541,127.019187491701
7011488.0,서울특별시 관악구 광신길 141,37.4644762024804,126.925940565455
7011489.0,서울특별시 강남구 도곡로64길 21,37.4956174948977,127.057768228297
7011492.0,서울특별시 강서구 등촌로13아길 20,37.5384117486135,126.85717155125
7011505.0,서울특별시 노원구 광운로1길 24,37.6192431974844,127.056540751938
7011506.0,서울특별시 금천구 탑골로10길 45,37.4519206711218,126.915824008297
7011507.0,서울특별시 중구 매봉18길 111,37.5563732600255,127.016979156363
7011508.0,서울특별시 은평구 갈현로29길 27,37.6203042094228,126.911993073275
