동별(1),동별(2),동별(3),2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023
동별(1),동별(2),동별(3),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢)
합계,송파구,문정2동,29967,2.2,13621,29547,2.2,13430,29072,2.2,13215,28841,2.2,13110,28972,2.2,13169
합계,송파구,잠실본동,29628,0.94,31519,29093,0.94,30950,28439,0.94,30254,28358,0.94,30168,28300,0.94,30106
합계,송파구,잠실4동,22240,1.56,14256,21798,1.56,13973,21376,1.56,13703,21223,1.56,13604,21271,1.56,13635
합계,송파구,잠실6동,17441,2.79,6251,17366,2.79,6224,16905,2.79,6059,16713,2.79,5990,16657,2.79,5970
합계,송파구,잠실7동,10191,0.6,16985,9903,0.6,16505,9564,0.6,15940,9427,0.6,15712,9434,0.6,15723
합계,송파구,잠실2동,36809,2.18,16885,36216,2.18,16613,35145,2.18,16122,34876,2.18,15998,35005,2.18,16057
합계,송파구,잠실3동,36038,1.49,24187,35497,1.49,23823,34475,1.49,23138,34143,1.49,22915,33948,1.49,22784
합계,송파구,장지동,33055,1.37,24128,30370,1.37,22168,29693,1.37,21674,29102,1.37,21242,28672,1.37,20928
합계,송파구,위례동,28296,2.55,11096,30366,2.55,11908,39206,2.55,15375,44613,2.55,17495,45045,2.55,17665
합계,강동구,소계,440390,24.59,17909,463998,24.59,18869,466472,24.59,18970,464037,24.59,18871,463318,24.59,18841
합계,강동구,강일동,32127,2.8,11474,35778,2.8,12778,-,-,-,-,-,-,-,-,-
합계,강동구,상일동,10773,2.65,4065,33345,2.65,12583,-,-,-,-,-,-,-,-,-
합계,강동구,명일1동,26758,0.61,43866,26377,0.61,43241,25941,0.61,42526,25641,0.61,42034,25383,0.61,41611
합계,강동구,명일2동,17778,0.97,18328,17555,0.97,18098,17568,0.97,18111,17327,0.97,17863,17101,0.97,17630
합계,강동구,고덕1동,27079,1.73,15653,26103,1.73,15088,24417,1.51,16170,23919,1.51,15840,24070,1.51,15940
합계,강동구,고덕2동,19345,2.01,9624,22568,2.01,11228,22329,2.5,8932,22764,2.5,9106,22942,2.5,9177
합계,강동구,암사2동,14774,1.18,12520,15507,1.18,13142,15252,1.18,12925,15069,1.18,12770,14950,1.18,12669
합계,강동구,암사3동,18693,2.51,7447,18420,2.51,7339,17947,2.51,7150,17481,2.51,6965,17220,2.51,6861
합계,강동구,천호1동,28400,0.71,40000,27745,0.71,39077,26973,0.71,37990,26670,0.71,37563,26265,0.71,36993
합계,강동구,천호3동,27996,0.79,35438,27085,0.79,34285,27000,0.79,34177,26679,0.79,33771,26539,0.79,33594
합계,강동구,성내1동,20561,0.58,35450,20353,0.58,35091,20045,0.58,34560,19900,0.58,34310,19542,0.58,33693
합계,강동구,성내2동,25186,0.67,37591,24948,0.67,37236,24106,0.67,35979,23528,0.67,35116,24065,0.67,35918
합계,강동구,성내3동,23921,0.71,33692,23692,0.71,33369,23346,0.71,32882,23071,0.71,32494,22772,0.71,32073
합계,강동구,둔촌1동,283,0.92,308,262,0.92,285,144,0.92,157,73,0.92,79,61,0.92,66
합계,강동구,둔촌2동,27752,0.98,28318,26413,0.98,26952,24785,1.56,15888,24277,1.56,15562,24417,1.56,15652
합계,강동구,암사1동,36693,1.02,35974,35728,1.02,35027,34782,1.02,34100,34271,1.02,33599,34015,1.02,33348
합계,강동구,천호2동,35904,1.57,22869,35251,1.57,22453,33753,1.57,21499,33825,1.57,21545,33425,1.57,21290
합계,강동구,길동,46367,2.17,21367,46868,2.17,21598,45973,1.61,28555,45374,1.61,28183,45042,1.61,27976
합계,강동구,강일동,-,-,-,-,-,-,32982,2.26,14594,33057,2.26,14627,34283,2.26,15169
합계,강동구,상일1동,-,-,-,-,-,-,38929,1.82,21390,39178,1.82,21526,39440,1.82,21670
합계,강동구,상일2동,-,-,-,-,-,-,10200,1.09,9358,11933,1.09,10948,11786,1.09,10813
