school_id,school_name,address
7010089.0,성동고등학교,서울특별시 중구 퇴계로90길 17
7010089.0,성동고등학교,서울특별시 중구 퇴계로90길 17
7010090.0,수도여자고등학교,서울특별시 동작구 여의대방로10길 73
7010090.0,수도여자고등학교,서울특별시 동작구 여의대방로10길 73
7010090.0,수도여자고등학교,서울특별시 동작구 여의대방로10길 73
7010090.0,수도여자고등학교,서울특별시 동작구 여의대방로10길 73
7010092.0,신림고등학교,서울특별시 관악구 문성로 119
7010092.0,신림고등학교,서울특별시 관악구 문성로 119
7010092.0,신림고등학교,서울특별시 관악구 문성로 119
7010092.0,신림고등학교,서울특별시 관악구 문성로 119
7010093.0,신목고등학교,서울특별시 양천구 안양천로 739
7010093.0,신목고등학교,서울특별시 양천구 안양천로 739
7010093.0,신목고등학교,서울특별시 양천구 안양천로 739
7010093.0,신목고등학교,서울특별시 양천구 안양천로 739
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010094.0,양재고등학교,서울특별시 서초구 남부순환로346길 9
7010095.0,언남고등학교,서울 서초구 동산로13길 35
7010095.0,언남고등학교,서울 서초구 동산로13길 35
7010095.0,언남고등학교,서울 서초구 동산로13길 35
7010095.0,언남고등학교,서울 서초구 동산로13길 35
7010096.0,여의도고등학교,서울특별시 영등포구 국제금융로7길 37
7010096.0,여의도고등학교,서울특별시 영등포구 국제금융로7길 37
7010096.0,여의도고등학교,서울특별시 영등포구 국제금융로7길 37
7010096.0,여의도고등학교,서울특별시 영등포구 국제금융로7길 37
7010096.0,여의도고등학교,서울특별시 영등포구 국제금융로7길 37
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010097.0,여의도여자고등학교,서울특별시 영등포구 국제금융로7가길 13
7010098.0,영등포고등학교,서울특별시 동작구 등용로8길 5
7010098.0,영등포고등학교,서울특별시 동작구 등용로8길 5
7010098.0,영등포고등학교,서울특별시 동작구 등용로8길 5
7010098.0,영등포고등학교,서울특별시 동작구 등용로8길 5
7010098.0,영등포고등학교,서울특별시 동작구 등용로8길 5
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010099.0,영등포여자고등학교,서울특별시 영등포구 영등포로62길 13
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010100.0,영신고등학교,서울 영등포구 대방천로14길 18
7010101.0,오금고등학교,서울특별시 송파구 중대로 247
7010101.0,오금고등학교,서울특별시 송파구 중대로 247
7010101.0,오금고등학교,서울특별시 송파구 중대로 247
7010101.0,오금고등학교,서울특별시 송파구 중대로 247
7010103.0,용산고등학교,서울특별시 용산구 두텁바위로 60
7010103.0,용산고등학교,서울특별시 용산구 두텁바위로 60
7010103.0,용산고등학교,서울특별시 용산구 두텁바위로 60
7010103.0,용산고등학교,서울특별시 용산구 두텁바위로 60
7010103.0,용산고등학교,서울특별시 용산구 두텁바위로 60
7010104.0,인헌고등학교,서울특별시 관악구 인헌9길 74
7010104.0,인헌고등학교,서울특별시 관악구 인헌9길 74
7010104.0,인헌고등학교,서울특별시 관악구 인헌9길 74
7010104.0,인헌고등학교,서울특별시 관악구 인헌9길 74
7010104.0,인헌고등학교,서울특별시 관악구 인헌9길 74
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010105.0,자양고등학교,서울특별시 광진구 뚝섬로37길 28
7010106.0,잠신고등학교,서울특별시 송파구 잠실로 24
7010106.0,잠신고등학교,서울특별시 송파구 잠실로 24
7010106.0,잠신고등학교,서울특별시 송파구 잠실로 24
7010106.0,잠신고등학교,서울특별시 송파구 잠실로 24
7010107.0,잠실고등학교,서울특별시 송파구 올림픽로33길 71
7010107.0,잠실고등학교,서울특별시 송파구 올림픽로33길 71
7010107.0,잠실고등학교,서울특별시 송파구 올림픽로33길 71
7010107.0,잠실고등학교,서울특별시 송파구 올림픽로33길 71
7010107.0,잠실고등학교,서울특별시 송파구 올림픽로33길 71
7010108.0,중경고등학교,서울특별시 용산구 이촌로84길 34
7010108.0,중경고등학교,서울특별시 용산구 이촌로84길 34
7010108.0,중경고등학교,서울특별시 용산구 이촌로84길 34
7010108.0,중경고등학교,서울특별시 용산구 이촌로84길 34
7010108.0,중경고등학교,서울특별시 용산구 이촌로84길 34
7010109.0,중화고등학교,서울특별시 중랑구 봉화산로27길 62
7010109.0,중화고등학교,서울특별시 중랑구 봉화산로27길 62
7010109.0,중화고등학교,서울특별시 중랑구 봉화산로27길 62
7010109.0,중화고등학교,서울특별시 중랑구 봉화산로27길 62
7010110.0,창덕여자고등학교,서울특별시 송파구 양재대로 1240
7010110.0,창덕여자고등학교,서울특별시 송파구 양재대로 1240
7010110.0,창덕여자고등학교,서울특별시 송파구 양재대로 1240
7010110.0,창덕여자고등학교,서울특별시 송파구 양재대로 1240
7010112.0,청담고등학교,서울특별시 강남구 압구정로 419
7010112.0,청담고등학교,서울특별시 강남구 압구정로 419
7010112.0,청담고등학교,서울특별시 강남구 압구정로 419
7010112.0,청담고등학교,서울특별시 강남구 압구정로 419
7010113.0,청량고등학교,서울특별시 동대문구 왕산로 303
7010113.0,청량고등학교,서울특별시 동대문구 왕산로 303
7010113.0,청량고등학교,서울특별시 동대문구 왕산로 303
7010113.0,청량고등학교,서울특별시 동대문구 왕산로 303
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010114.0,태릉고등학교,서울특별시 중랑구 신내로23길 36
7010115.0,한성과학고등학교,서울특별시 서대문구 통일로 279-79
7010115.0,한성과학고등학교,서울특별시 서대문구 통일로 279-79
7010115.0,한성과학고등학교,서울특별시 서대문구 통일로 279-79
7010115.0,한성과학고등학교,서울특별시 서대문구 통일로 279-79
7010115.0,한성과학고등학교,서울특별시 서대문구 통일로 279-79
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010116.0,혜화여자고등학교,서울특별시 강북구 인수봉로 127
7010117.0,강동고등학교,서울특별시 강동구 구천면로 572
7010117.0,강동고등학교,서울특별시 강동구 구천면로 572
7010117.0,강동고등학교,서울특별시 강동구 구천면로 572
7010117.0,강동고등학교,서울특별시 강동구 구천면로 572
7010118.0,강서고등학교,서울특별시 양천구 목동중앙남로 27
7010118.0,강서고등학교,서울특별시 양천구 목동중앙남로 27
7010118.0,강서고등학교,서울특별시 양천구 목동중앙남로 27
7010118.0,강서고등학교,서울특별시 양천구 목동중앙남로 27
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010119.0,건국대학교사범대학부속고등학교,서울특별시 광진구 능동로 120
7010120.0,경문고등학교,서울특별시 동작구 동작대로 171
7010120.0,경문고등학교,서울특별시 동작구 동작대로 171
7010120.0,경문고등학교,서울특별시 동작구 동작대로 171
7010120.0,경문고등학교,서울특별시 동작구 동작대로 171
7010120.0,경문고등학교,서울특별시 동작구 동작대로 171
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010122.0,경복여자고등학교,서울특별시 강서구 화곡로63길 40
7010124.0,경성고등학교,서울특별시 마포구 성미산로 111
7010124.0,경성고등학교,서울특별시 마포구 성미산로 111
7010124.0,경성고등학교,서울특별시 마포구 성미산로 111
7010124.0,경성고등학교,서울특별시 마포구 성미산로 111
7010125.0,경신고등학교,서울특별시 종로구 혜화로 74
7010125.0,경신고등학교,서울특별시 종로구 혜화로 74
7010125.0,경신고등학교,서울특별시 종로구 혜화로 74
