no,address,latitude,longitude
2023_21780,서울특별시 성북구 길음로 118,37.61132476,127.0208497
2023_21781,서울특별시 성북구 길음로 74,37.60928966,127.0210339
2023_21782,서울특별시 동대문구 휘경로 60,37.59370125,127.0648977
2023_21783,서울특별시 용산구 이촌로 193,37.52159399,126.9683923
2023_21784,서울특별시 성동구 고산자로 160,37.55433983,127.0348842
2023_21785,서울특별시 동대문구 천호대로55길 11,37.57153553,127.046159
2023_21786,서울특별시 도봉구 해등로 286-5,37.65772975,127.0241592
2023_21787,서울특별시 성동구 왕십리로 410,37.56660293,127.0240825
2023_21788,서울특별시 성동구 행당로 82,37.55480888,127.0273997
2023_21789,서울특별시 성동구 고산자로 164,37.55506876,127.0354241
2023_21790,서울특별시 성동구 한림말길 50,37.53993979,127.0168229
2023_21791,서울특별시 동대문구 장한로12길 89,37.56447276,127.0727354
2023_21792,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2023_21793,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2023_21794,서울특별시 강동구 아리수로50길 50,37.55768646,127.1485777
2023_21795,서울특별시 강동구 아리수로50길 50,37.55768646,127.1485777
2023_21796,서울특별시 강동구 양재대로 1706,37.55795484,127.1462943
2023_21797,서울특별시 송파구 양재대로 1218,37.51669099,127.1377124
2023_21798,서울특별시 강동구 천중로 253,37.54090932,127.1479462
2023_21799,서울특별시 송파구 송파대로 345,37.49761457,127.1025318
2023_21800,서울특별시 송파구 가락로 187,37.5057008,127.1133108
2023_21801,서울특별시 강동구 천호대로 1089,37.53660488,127.1331156
2023_21802,서울특별시 강동구 천중로39길 19-17,37.54213925,127.1382289
2023_21803,서울특별시 송파구 성내천로 6,37.50833724,127.1348282
2023_21804,서울특별시 송파구 양재대로72길 20,37.50885919,127.1288551
2023_21805,서울특별시 송파구 송파대로 111,37.47968706,127.1249798
2023_21806,서울특별시 송파구 송파대로 111,37.47968706,127.1249798
2023_21807,서울특별시 강동구 상암로79길 88,37.55020472,127.1660592
2023_21808,서울특별시 송파구 마천로 315,37.49500164,127.1510614
2023_21809,서울특별시 강동구 명일로 376,37.55232896,127.1509152
2023_21810,서울특별시 송파구 거마로 56,37.49704548,127.1472821
2023_21811,서울특별시 강동구 아리수로98길 25,37.56529058,127.1782119
2023_21812,서울특별시 송파구 위례광장로 121,37.47686504,127.1382163
2023_21813,서울특별시 강동구 천호대로176길 10-10,37.5341859,127.135788
2023_21814,서울특별시 강동구 고덕로80길 99,37.55079267,127.1664048
2023_21815,서울특별시 송파구 송파대로37길 29,37.50040067,127.1085698
2023_21816,서울특별시 송파구 양재대로72길 15,37.5093643,127.1290966
2023_21817,서울특별시 송파구 중대로 24,37.48812575,127.1110591
2023_21818,서울특별시 송파구 양산로4길 16,37.48920968,127.1449643
2023_21819,서울특별시 송파구 백제고분로 348,37.50408278,127.1052197
2023_21820,서울특별시 송파구 백제고분로 348,37.50408278,127.1052197
2023_21821,서울특별시 송파구 송파대로8길 17,37.47801529,127.129361
2023_21822,서울특별시 강동구 풍성로 127,37.53207383,127.1262281
2023_21823,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2023_21824,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2023_21825,서울특별시 강동구 상암로 11,37.55344749,127.12566
2023_21826,서울특별시 강동구 천호대로 1089,37.53660488,127.1331156
2023_21827,서울특별시 강서구 허준로 139,37.56461212,126.8562786
2023_21828,서울특별시 마포구 독막로20나길 21,37.54686782,126.9269792
2023_21829,서울특별시 마포구 토정로 136-11,37.54478165,126.9264053
2023_21830,서울특별시 강서구 공항대로65가길 4,37.55098531,126.8712303
2023_21831,서울특별시 강서구 공항대로63길 16,37.55104647,126.8670605
2023_21832,서울특별시 노원구 덕릉로70가길 21,37.64286937,127.0595073
2023_21833,서울특별시 노원구 동일로227길 86,37.67041003,127.05273
2023_21834,서울특별시 강서구 허준로 47,37.57101357,126.8465852
2023_21835,서울특별시 마포구 월드컵북로 235,37.56970041,126.9014174
2023_21836,서울특별시 마포구 숭문길 106,37.55092488,126.9467959
2023_21837,서울특별시 마포구 숭문길 98,37.55027896,126.9466157
2023_21838,서울특별시 은평구 응암로30길 16,37.59522857,126.9193946
2023_21839,서울특별시 마포구 대흥로 175,37.55577128,126.9433549
2023_21840,서울특별시 마포구 큰우물로 28,37.54387896,126.9415929
2023_21841,서울특별시 마포구 상암산로1길 24,37.57766721,126.8893417
2023_21842,서울특별시 마포구 상암산로1길 24,37.57766721,126.8893417
2023_21843,서울특별시 강서구 마곡중앙로 33,37.5580501,126.8240802
2023_21844,서울특별시 강서구 마곡중앙1로 71,37.55690832,126.8178746
2023_21845,서울특별시 마포구 백범로 202,37.54284813,126.9524686
2023_21846,서울특별시 강서구 공항대로39길 100,37.56361691,126.8473931
2023_21847,서울특별시 강서구 공항대로39길 74,37.56121729,126.8446357
2023_21848,서울특별시 강서구 공항대로59길 64,37.55462322,126.8641847
2023_21849,서울특별시 은평구 가좌로 344,37.59791864,126.9074653
2023_21850,서울특별시 은평구 가좌로 344,37.59791864,126.9074653
2023_21851,서울특별시 서대문구 거북골로 84,37.57822963,126.9184813
2023_21852,서울특별시 노원구 섬밭로 265,37.63828783,127.0627161
2023_21853,서울특별시 은평구 은평터널로 60,37.58516946,126.8996743
2023_21854,서울특별시 구로구 가마산로 283,37.49690482,126.8913849
2023_21855,서울특별시 구로구 디지털로31길 90,37.48873032,126.8920535
2023_21856,서울특별시 구로구 도림로6길 39-34,37.48528039,126.8892524
2023_21857,서울특별시 은평구 연서로 455,37.63739537,126.933915
2023_21858,서울특별시 양천구 남부순환로83길 48,37.51729907,126.8453916
2023_21859,서울특별시 양천구 오목로 300,37.5248304,126.8700225
2023_21860,서울특별시 강서구 우현로 67,37.54754619,126.8372075
2023_21861,서울특별시 강서구 공항대로 382,37.55639458,126.8495467
2023_21862,서울특별시 서대문구 독립문로8길 54,37.56879093,126.9584744
2023_21863,서울특별시 서대문구 홍제천로 136,37.57513727,126.9275107
2023_21864,서울특별시 구로구 신도림로19길 16,37.51158208,126.8846169
2023_21865,서울특별시 서대문구 통일로39길 113-16,37.58599751,126.9404433
2023_21866,서울특별시 마포구 신수로 15,37.54342188,126.9329485
2023_21867,서울특별시 강남구 개포로 264,37.47975035,127.0522282
2023_21868,서울특별시 동작구 매봉로 134,37.51014704,126.9514909
2023_21869,서울특별시 구로구 남부순환로95길 42-15,37.49490799,126.8556794
2023_21870,서울특별시 관악구 봉천로 576,37.47697388,126.961321
2023_21871,서울특별시 영등포구 당산로 222,37.53324478,126.9022911
2023_21872,서울특별시 구로구 경인로 382,37.496373,126.8630822
2023_21873,서울특별시 구로구 경인로 382,37.496373,126.8630822
2023_21874,서울특별시 서초구 방배선행길 1,37.4741084,126.9825981
2023_21875,서울특별시 관악구 신사로 82,37.48576245,126.9118733
2023_21876,서울특별시 관악구 문성로38라길 7,37.47535274,126.9296068
2023_21877,서울특별시 서초구 태봉로2길 60,37.4656521,127.0271812
2023_21878,서울특별시 동작구 현충로 52,37.5096318,126.9622042
2023_21879,서울특별시 송파구 토성로 37,37.53109771,127.1155537
2023_21880,서울특별시 강남구 밤고개로21길 25,37.47504752,127.1076444
2023_21881,서울특별시 동작구 동작대로29길 110,37.48982442,126.9777452
2023_21882,서울특별시 서초구 서운로 104,37.4934156,127.0264914
2023_21883,서울특별시 구로구 고척로52길 53,37.50349452,126.8566024
2023_21884,서울특별시 구로구 중앙로5길 62,37.50293473,126.8607486
2023_21885,서울특별시 영등포구 도신로29길 28,37.51175428,126.9023257
2023_21886,서울특별시 서초구 서초중앙로 220,37.50151093,127.0124717
2023_21887,서울특별시 서초구 신반포로16길 15-20,37.50162244,126.9963386
2023_21888,서울특별시 서초구 고무래로 35,37.50446749,127.0124545
2023_21889,서울특별시 송파구 잠실로 88,37.50753416,127.0932143
2023_21890,서울특별시 송파구 잠실로 88,37.50753416,127.0932143
2023_21891,서울특별시 송파구 잠실로 88,37.50753416,127.0932143
2023_21892,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2023_21893,서울특별시 강남구 선릉로 221,37.49420684,127.0497348
2023_21894,서울특별시 서초구 신반포로 270,37.50786022,127.011582
2023_21895,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2023_21896,서울특별시 송파구 송파대로 567,37.51313818,127.0930487
2023_21897,서울특별시 영등포구 신길로28길 25,37.50236306,126.9134659
2023_21898,서울특별시 금천구 시흥대로 165,37.44790332,126.9007227
2023_21899,서울특별시 영등포구 신풍로 77,37.50041961,126.9115445
2023_21900,서울특별시 영등포구 가마산로 442,37.50498194,126.9095271
2023_21901,서울특별시 동작구 여의대방로 8,37.49310363,126.9106015
2023_21902,서울특별시 강남구 영동대로 22,37.49109411,127.074164
2023_21903,서울특별시 강남구 일원로14길 25,37.48476112,127.0808748
2023_21904,서울특별시 강남구 강남대로146길 28,37.5150255,127.0230305
2023_21905,서울특별시 강남구 삼성로 212,37.49961577,127.0659154
2023_21906,서울특별시 서초구 신반포로 261,37.50877887,127.0126377
2023_21907,서울특별시 구로구 항동로 43,37.47894239,126.8245712
2023_21908,서울특별시 금천구 가산로 99,37.47615677,126.8912894
2023_21909,서울특별시 영등포구 문래로 82,37.51919147,126.8910328
2023_21910,서울특별시 강북구 오현로 45,37.61693703,127.0346104
2023_21911,서울특별시 성북구 보문사길 111,37.58287311,127.0178911
2023_21912,서울특별시 중랑구 답십리로77길 139,37.57759509,127.0806909
2023_21913,서울특별시 광진구 아차산로 549,37.54335816,127.1017442
2023_21914,서울특별시 성동구 동호로 93,37.54759208,127.015402
2023_21915,서울특별시 성북구 장월로1길 28,37.60877249,127.045612
2023_21916,서울특별시 광진구 광나루로56길 29,37.53695769,127.0965367
2023_21917,서울특별시 도봉구 해등로 50,37.64999808,127.0433017
2023_21918,서울특별시 중랑구 동일로 752,37.59700909,127.0820707
2023_21919,서울특별시 도봉구 도봉로136나길 40,37.6563182,127.0442932
2023_21920,서울특별시 동대문구 장안벚꽃로 107,37.57105683,127.0751137
2023_21921,서울특별시 성동구 독서당로 375,37.54953757,127.0290009
2023_21922,서울특별시 동대문구 답십리로23길 30,37.57671631,127.0497821
2023_21923,서울특별시 동대문구 한천로 248,37.58323604,127.071898
2023_21924,서울특별시 동대문구 외대역동로 14,37.59096838,127.0686732
2023_21925,서울특별시 중구 청계천로 400,37.57081055,127.0214639
2023_21926,서울특별시 종로구 난계로29가길 16,37.57374492,127.0223637
2023_21927,서울특별시 성동구 매봉길 15,37.54605985,127.0138472
2023_21928,서울특별시 종로구 지봉로4길 13,37.57132903,127.0166913
2023_21929,서울특별시 용산구 이촌로71길 10,37.52049032,126.9729806
2023_21930,서울특별시 성동구 성수이로 3,37.53591107,127.0520133
2023_21931,서울특별시 광진구 아차산로69길 19,37.5430015,127.0979673
2023_21932,서울특별시 동대문구 답십리로 130,37.57285496,127.0524012
2023_21933,서울특별시 성동구 행당로 79,37.55820535,127.027507
2023_21934,서울특별시 성동구 고산자로 164,37.55506876,127.0354241
2023_21935,서울특별시 성북구 길음로 119,37.61049908,127.0163726
2023_21936,서울특별시 광진구 아차산로70길 62,37.54037666,127.0989953
2023_21937,서울특별시 광진구 뚝섬로36길 75,37.53125923,127.0696294
2023_21938,서울특별시 노원구 마들로 127,37.62678626,127.0652715
2023_21939,서울특별시 동대문구 한천로11길 10-1,37.56989001,127.061632
